CODI_10,NOM_ENS,ANY,TOTAL,HOMES,DONES
2522870005,Ajuntament de Torrefarrera,2019,4605,,
2515220002,Ajuntament de les Oluges,2006,174,,
0818100000,Ajuntament de la Roca del Vallès,2011,10303,5193,5110
1715760009,Ajuntament de Sant Andreu Salou,2000,138,,
0822050006,Ajuntament de Sant Julià de Vilatorta,1999,2203,,
1717880001,Ajuntament de Sant Pere Pescador,2018,2039,1088,951
1705450006,Ajuntament de Colera,2004,655,,
2514250006,Ajuntament de Montoliu de Lleida,1996,486,,
0826130008,Ajuntament de Santa Susanna,1990,896,,
1721420002,Ajuntament de Vilabertran,2000,784,,
0803860009,Ajuntament de Callús,2019,2140,,
0815680001,Ajuntament de Palau-solità i Plegamans,2008,13916,7027,6889
0820800000,Ajuntament de Sant Esteve Sesrovires,2011,7439,3747,3692
0826490004,Ajuntament de Sant Vicenç de Montalt,2013,5951,3004,2947
0826650006,Ajuntament de Cerdanyola del Vallès,2021,57217,27911,29306
1701600000,Ajuntament de Bàscara,2014,949,482,467
2509310007,Ajuntament de Fondarella,2016,794,,
0825080001,Ajuntament de Santa Margarida de Montbui,1996,9113,,
1709630008,Ajuntament de les Llosses,2017,210,116,94
1717530008,Ajuntament de Sant Miquel de Fluvià,2005,671,350,321
1717720002,Ajuntament de Sant Pau de Segúries,1991,647,,
0819600000,Ajuntament de Sant Andreu de la Barca,2019,27558,,
0817990004,Ajuntament de Rellinars,2013,747,386,361
2501690004,Ajuntament d'Alguaire,2014,3093,1636,1457
0829940003,Ajuntament de Vilada,2004,514,,
0890190004,Ajuntament de Rupit i Pruit,2009,325,,
0805430008,Ajuntament de Castellbisbal,1995,5864,,
2524580001,Ajuntament de Vilaller,2000,578,,
2514590004,Ajuntament de Nalec,1993,108,,
1709790004,Ajuntament de Madremanya,1993,179,,
2513330008,Ajuntament de Maials,2019,920,,
0822990004,Ajuntament de Sant Mateu de Bages,1990,573,,
4304610007,Ajuntament de Conesa,2004,128,,
7007000000,Entitat Municipal Descentralitzada del Talladell,2011,230,,
4303470005,Ajuntament de Bràfim,2003,600,0,0
4311350006,Ajuntament del Pont d'Armentera,2016,515,,
2506370005,Ajuntament de Canejan,2012,109,,
1723480001,Ajuntament de Biure,2001,216,,
2519770005,Ajuntament de Sant Guim de la Plana,1991,206,,
0820550006,Ajuntament de Sant Cugat del Vallès,2006,73774,,
2513510007,Ajuntament de Miralcamp,1993,1223,,
1701600000,Ajuntament de Bàscara,2016,980,,
4305210007,Ajuntament de Xerta,2012,1277,,
0825890004,Ajuntament de Santa Maria d'Oló,1996,990,,
8100690004,Consell Comarcal de l'Anoia,2019,120738,,
4314230008,Ajuntament de Sarral,2001,1459,,
4311400000,Ajuntament de Porrera,2004,488,,
0823310007,Ajuntament de Sant Pere de Torelló,1995,2061,,
1705020002,Ajuntament de Cervià de Ter,1990,638,,
2516360009,Ajuntament de la Coma i la Pedra,2010,271,,
2504630008,Ajuntament de Belianes,2003,611,0,0
0803640003,Ajuntament de Calonge de Segarra,2003,192,0,0
0812520002,Ajuntament de Montcada i Reixac,2018,35599,17522,18077
2507720002,Ajuntament de Coll de Nargó,2011,607,311,296
2511420002,Ajuntament d'Ivorra,2015,106,,
0801800000,Ajuntament de Balsareny,2006,3310,,
2509620002,Ajuntament de la Fuliola,1995,1307,,
0820370005,Ajuntament de Sant Cebrià de Vallalta,2010,3388,,
1717530008,Ajuntament de Sant Miquel de Fluvià,2020,761,,
1702160009,Ajuntament de Beuda,2021,187,96,91
7002390004,Entitat Municipal Descentralitzada d'Espui,2008,79,,
1714110007,Ajuntament de Puigcerdà,2020,9486,,
0824230008,Ajuntament de Marganell,2021,271,135,136
2503710007,Ajuntament de les Avellanes i Santa Linya,1993,472,,
2505180001,Ajuntament de Bellver de Cerdanya,2005,1809,953,856
2524830008,Ajuntament de Vilanova de Bellpuig,1993,1177,,
2522130008,Ajuntament de Tírvia,1996,116,,
1700250006,Ajuntament d'Aiguaviva,2004,593,,
0800390004,Ajuntament d'Alella,2016,9632,,
0810560009,Ajuntament de la Llagosta,1994,11826,,
4306660009,Ajuntament dels Garidells,2002,158,0,0
2523980001,Ajuntament de les Valls de Valira,2011,953,502,451
8101730008,Consell Comarcal del Garraf,2004,122229,,
1712670005,Ajuntament de Parlavà,1991,335,,
7000480001,Entitat Municipal Descentralitzada d'Arcavell i la Farga de Moles,1991,94,,
4307990004,Ajuntament de Masllorenç,2000,409,,
0813790004,Ajuntament de Montseny,1999,305,,
1710300000,Ajuntament de Maçanet de la Selva,1998,3472,,
2518630008,Ajuntament de Riner,2017,262,130,132
1720230008,Ajuntament de Tossa de Mar,2018,5584,2816,2768
4308620002,Ajuntament de Montblanc,2000,6029,,
4315200000,Ajuntament de la Torre de l'Espanyol,2014,676,351,325
1707080001,Ajuntament de Fontanilles,2009,173,,
2504790004,Ajuntament de Bellcaire d'Urgell,2018,1252,634,618
0801420002,Ajuntament d'Aiguafreda,1993,2069,,
4300170005,Ajuntament d'Aiguamúrcia,2014,909,487,422
4313780001,Ajuntament de Sant Jaume dels Domenys,2009,2388,,
2500770005,Ajuntament d'Albatàrrec,2018,2335,1205,1130
4312860009,Ajuntament de Riudecols,2015,1216,,
4317500000,Ajuntament de Vilalba dels Arcs,2017,643,323,320
0827790004,Ajuntament de Talamanca,2003,114,0,0
0829940003,Ajuntament de Vilada,2020,419,,
0820210007,Ajuntament de Sant Celoni,2017,17588,8784,8804
1715820002,Ajuntament de Sant Climent Sescebes,2014,590,333,257
0890450006,Ajuntament de Badia del Vallès,1991,18560,,
2500300000,Ajuntament d'Agramunt,2011,5653,2884,2769
8100430008,Consell Comarcal de l'Alt Urgell,2007,21566,10969,10597
2518630008,Ajuntament de Riner,1993,261,,
2520220002,Ajuntament de Senterada,1995,116,,
0809190004,Ajuntament de Gelida,2007,6151,3131,3020
0824820002,Ajuntament de Santa Eulàlia de Ronçana,2012,7009,,
1701390004,Ajuntament de Begur,1992,2818,,
4307640003,Ajuntament de Marçà,1991,574,,
8102900000,Consell Comarcal del Priorat,2011,10087,5259,4828
2513860009,Ajuntament de Montgai,2010,718,,
1716680001,Ajuntament de Sant Jordi Desvalls,1995,605,,
8103500000,Consell Comarcal del Solsonès,2015,13414,,
1714040003,Ajuntament del Port de la Selva,1995,861,,
2590250006,Ajuntament de Sant Martí de Riucorb,2021,649,341,308
4304190004,Ajuntament de Caseres,2000,325,,
0802070005,Ajuntament de Begues,2001,4553,,
2509840003,Ajuntament de Gavet de la Conca,2012,306,,
4313310007,Ajuntament de Roquetes,1998,6215,,
1716800000,Ajuntament de Sant Joan de Mollet,1996,367,,
4303790004,Ajuntament de Calafell,2016,24289,,
0814830008,Ajuntament d'Olivella,2004,2011,,
0810380001,Ajuntament de Jorba,2019,835,,
2521730008,Ajuntament de Tàrrega,1996,11855,,
1718640003,Ajuntament de Sarrià de Ter,2014,4937,2463,2474
1702800000,Ajuntament de Brunyola i Sant Martí Sapresa,1992,375,,
1721420002,Ajuntament de Vilabertran,1993,805,,
1711000000,Ajuntament de Mont-ras,2010,1821,,
0829380001,Ajuntament de Vallcebre,1992,298,,
0817270005,Ajuntament de Premià de Mar,1992,23107,,
2512140003,Ajuntament de Les,1991,674,,
7006960009,Entitat Municipal Descentralitzada de Seana,2008,158,,
2500300000,Ajuntament d'Agramunt,2008,5577,2918,2659
0815210007,Ajuntament d'Orpí,1996,149,,
0809240003,Ajuntament de Gironella,2020,4946,,
4307640003,Ajuntament de Marçà,2005,621,306,315
2515000000,Ajuntament d'Oliola,1991,202,,
2503490004,Ajuntament d'Artesa de Segre,2006,3696,,
4311910007,Ajuntament de Puigpelat,1995,469,,
0806150006,Ajuntament de Castellgalí,2015,1996,,
0813110007,Ajuntament de Montesquiu,1996,850,,
1712410007,Ajuntament de Pals,2009,2799,,
1720600000,Ajuntament d'Urús,2005,205,105,100
2504320002,Ajuntament de la Vall de Boí,2020,1019,,
4311660009,Ajuntament de Prades,1990,539,,
2508860009,Ajuntament d'Estamariu,2004,122,,
8103110007,Consell Comarcal del Ripollès,2004,26162,,
2503340003,Ajuntament d'Artesa de Lleida,1994,1220,,
0807490004,Ajuntament de Cubelles,2014,14481,7315,7166
2590460009,Ajuntament de Castell de Mur,2005,173,91,82
2518320002,Ajuntament de Rialp,2007,662,346,316
0807340003,Ajuntament de Cornellà de Llobregat,1993,84542,,
1717530008,Ajuntament de Sant Miquel de Fluvià,2016,742,,
2500610007,Ajuntament de l'Albagés,1990,571,,
4309010007,Ajuntament del Montmell,2012,1511,,
2591010007,Ajuntament de Josa i Tuixén,2013,141,80,61
2590620002,Ajuntament de les Valls d'Aguilar,1990,240,,
0829940003,Ajuntament de Vilada,1993,531,,
4310930008,Ajuntament de la Pobla de Mafumet,2012,2948,,
0806080001,Ajuntament de Castellfollit de Riubregós,2011,190,101,89
7000860009,Entitat Municipal Descentralitzada d'Arròs e Vila,2005,134,,
0817700000,Ajuntament de la Quar,2006,61,,
1702370005,Ajuntament de Blanes,1990,25632,,
2516730008,Ajuntament de Pinós,2006,322,,
2512720002,Ajuntament de Lles de Cerdanya,2009,271,,
4310800000,Ajuntament del Pla de Santa Maria,2011,2385,1257,1128
1703290004,Ajuntament de Cadaqués,2016,2837,,
0890190004,Ajuntament de Rupit i Pruit,2007,332,164,168
1700460009,Ajuntament d'Albons,2000,572,,
2519610007,Ajuntament de Sant Esteve de la Sarga,2000,117,,
1722140003,Ajuntament de Vilafant,1992,2937,,
2517650006,Ajuntament de Preixana,2009,433,,
1703290004,Ajuntament de Cadaqués,1990,1867,,
8102130008,Consell Comarcal del Maresme,1993,304888,,
1721160009,Ajuntament de Verges,2009,1162,,
2513860009,Ajuntament de Montgai,1996,813,,
0810560009,Ajuntament de la Llagosta,2012,13612,,
2506210007,Ajuntament de Camarasa,2020,810,,
4303790004,Ajuntament de Calafell,1995,9705,,
1709040003,Ajuntament de Llambilles,2017,716,363,353
0807130008,Ajuntament de Copons,2017,316,158,158
0803120002,Ajuntament de Calaf,1995,3151,,
1717660009,Ajuntament de Sant Mori,2007,163,78,85
0800600000,Ajuntament d'Arenys de Mar,2008,14449,7053,7396
2591180001,Ajuntament dels Plans de Sió,2013,545,290,255
0822860009,Ajuntament de Sant Martí Sesgueioles,1992,358,,
7002950006,Entitat Municipal Descentralitzada de Josa de Cadí,2019,20,11,9
2505180001,Ajuntament de Bellver de Cerdanya,2003,1689,0,0
1705610007,Ajuntament de Cornellà del Terri,2000,1921,,
7002230008,Entitat Municipal Descentralitzada d'Escunhau e Casarilh,2017,190,97,85
4314570005,Ajuntament de la Selva del Camp,2001,4256,,
1721800000,Ajuntament de Vilademuls,2017,789,415,374
1714630008,Ajuntament de Riells i Viabrea,2020,4153,,
0823780001,Ajuntament de Sant Quirze de Besora,2018,2107,1027,1080
0822330008,Ajuntament de Sant Llorenç Savall,2008,2357,1184,1173
4306350006,Ajuntament de la Galera,2012,843,,
4304450006,Ajuntament de la Sénia,2007,6108,3153,2955
0811890004,Ajuntament del Masnou,2019,23515,,
1716680001,Ajuntament de Sant Jordi Desvalls,2020,760,,
0815740003,Ajuntament de Pallejà,2001,7751,,
1712150006,Ajuntament de Palau-sator,1992,300,,
2590620002,Ajuntament de les Valls d'Aguilar,2018,272,151,121
4317630008,Ajuntament de Vimbodí i Poblet,2011,1010,571,439
1711430008,Ajuntament d'Olot,2009,33524,,
1716370005,Ajuntament de Sant Gregori,2012,3343,,
0815680001,Ajuntament de Palau-solità i Plegamans,2011,14352,7173,7179
2505180001,Ajuntament de Bellver de Cerdanya,2021,2135,1106,1029
2515000000,Ajuntament d'Oliola,2005,254,143,111
2516730008,Ajuntament de Pinós,1992,339,,
2503490004,Ajuntament d'Artesa de Segre,2019,3432,,
4300750006,Ajuntament de l'Aleixar,1996,633,,
0819010007,Ajuntament de Saldes,1991,328,,
0808790004,Ajuntament de Gallifa,2007,224,116,108
0804970005,Ajuntament de Casserres,1992,1659,,
8101200000,Consell Comarcal del Baix Penedès,2020,107803,,
1707730008,Ajuntament de Garriguella,2018,840,416,424
2508860009,Ajuntament d'Estamariu,1999,127,,
4310420002,Ajuntament del Perelló,2009,3235,,
1702210007,Ajuntament de la Bisbal d'Empordà,2003,8651,0,0
0821910007,Ajuntament de Vilassar de Mar,2007,19052,9298,9754
2513700000,Ajuntament de Mollerussa,2001,9864,,
7005040003,Entitat Municipal Descentralitzada de Víllec i Estana,2019,37,22,15
1712670005,Ajuntament de Parlavà,1995,338,,
2500240003,Ajuntament d'Àger,1999,542,,
0818460009,Ajuntament de Rubí,2019,77464,,
2503280001,Ajuntament d'Arsèguel,2004,89,,
0825540003,Ajuntament de Santa Maria de Merlès,2014,177,89,88
2506800000,Ajuntament de Castellnou de Seana,2009,739,,
1712150006,Ajuntament de Palau-sator,1994,290,,
8102870005,Consell Comarcal del Pla de l'Estany,2020,32637,,
1700780001,Ajuntament d'Amer,1999,2246,,
4305210007,Ajuntament de Xerta,2020,1154,,
1720180001,Ajuntament de Toses,2017,168,99,69
4301150006,Ajuntament d'Almoster,2021,1322,658,664
4305680001,Ajuntament de la Fatarella,1993,1360,,
7004720002,Entitat Municipal Descentralitzada de Vila i Vall de Castellbò,2019,197,125,72
1709110007,Ajuntament de Llanars,2016,514,,
2520560009,Ajuntament de Sidamon,2014,706,371,335
0813500000,Ajuntament de Montmeló,2009,8955,,
0809610007,Ajuntament de Granollers,2005,57796,28744,29052
4314440003,Ajuntament de la Secuita,1990,1036,,
2509780001,Ajuntament de Fulleda,2001,116,,
8100750006,Consell Comarcal del Bages,1990,152557,,
4314760009,Ajuntament de Solivella,2011,687,349,338
2507530008,Ajuntament de Clariana de Cardener,2007,147,79,68
0827850006,Ajuntament de Taradell,2019,6489,,
1700620002,Ajuntament d'Alp,2003,1297,0,0
4310370005,Ajuntament de Perafort,2002,663,0,0
4312700000,Ajuntament de Riudecanyes,2009,1083,,
0819180001,Ajuntament de Sallent,2006,7146,,
0816070005,Ajuntament de Perafita,2015,419,,
0818250006,Ajuntament del Pont de Vilomara i Rocafort,2009,3714,,
2510230008,Ajuntament de la Granja d'Escarp,2014,972,505,467
1714110007,Ajuntament de Puigcerdà,2006,8859,,
0817480001,Ajuntament de Puigdàlber,2010,522,,
4307640003,Ajuntament de Marçà,2019,594,,
1714630008,Ajuntament de Riells i Viabrea,1994,1193,,
0824600000,Ajuntament de Santa Eugènia de Berga,2011,2294,1188,1106
2511210007,Ajuntament d'Ivars de Noguera,2018,337,174,163
7003740003,Entitat Municipal Descentralitzada de Sant Joan Fumat,2019,32,18,14
2517520002,Ajuntament de Prats i Sansor,2016,238,,
1718700000,"Ajuntament de Saus, Camallera i Llampaies",2018,848,419,429
1710580001,Ajuntament de Mieres,1991,339,,
4314760009,Ajuntament de Solivella,1992,709,,
0827040003,Ajuntament de Sitges,2004,23172,,
2513700000,Ajuntament de Mollerussa,2013,14959,7632,7327
2518630008,Ajuntament de Riner,2002,276,0,0
0809960009,Ajuntament de Guardiola de Berguedà,2000,1013,,
0814610007,Ajuntament d'Olesa de Bonesvalls,2005,1383,717,666
1705770005,Ajuntament de Corçà,2011,1317,635,682
0810810007,Ajuntament de Lliçà de Vall,2005,5821,3013,2808
1723050006,Ajuntament de Vila-sacra,2017,706,345,361
0819760009,Ajuntament de Sant Andreu de Llavaneres,1993,4854,,
0810560009,Ajuntament de la Llagosta,2002,12350,0,0
0800820002,Ajuntament d'Argençola,2007,229,135,94
2512910007,Ajuntament de Llobera,2021,187,108,79
4310370005,Ajuntament de Perafort,2011,1230,646,584
0808630008,Ajuntament de les Franqueses del Vallès,2004,14754,,
4313460009,Ajuntament del Rourell,2006,354,,
0802720002,Ajuntament de les Cabanyes,1992,422,,
2513480001,Ajuntament de Menàrguens,2018,801,450,351
0813790004,Ajuntament de Montseny,2002,295,0,0
0822510007,Ajuntament de Sant Martí d'Albars,1999,129,,
4316650006,Ajuntament de Vilallonga del Camp,2012,2204,,
1715760009,Ajuntament de Sant Andreu Salou,2016,155,,
0825150006,Ajuntament de Santa Margarida i els Monjos,2021,7664,3908,3756
4315410007,Ajuntament de Torroja del Priorat,1990,149,,
1705830008,Ajuntament de Crespià,2016,267,,
1719620002,Ajuntament de Terrades,1995,190,,
1707730008,Ajuntament de Garriguella,2006,731,,
1702210007,Ajuntament de la Bisbal d'Empordà,2002,8288,0,0
0824230008,Ajuntament de Marganell,2006,288,,
2515560009,Ajuntament d'Organyà,2010,942,,
2513050006,Ajuntament de Maldà,2006,285,,
2503490004,Ajuntament d'Artesa de Segre,2014,3656,1850,1806
4311140003,Ajuntament de la Pobla de Montornès,1996,1115,,
2522130008,Ajuntament de Tírvia,2004,131,,
2516890004,Ajuntament del Poal,2005,657,349,308
0819010007,Ajuntament de Saldes,2015,288,,
2500450006,Ajuntament dels Alamús,2009,740,,
0806920002,Ajuntament de Collbató,2021,4655,2414,2241
1716550006,Ajuntament de Sant Jaume de Llierca,2016,873,,
0819010007,Ajuntament de Saldes,2020,278,,
0812340003,Ajuntament de Molins de Rei,2011,24572,11997,12575
0828240003,Ajuntament de Tiana,2016,8553,,
2504500000,Ajuntament de Bausen,1998,67,,
2524450006,Ajuntament de Vilagrassa,2007,451,237,214
0818970005,Ajuntament de Sant Pere Sallavinera,1991,185,,
2506210007,Ajuntament de Camarasa,1991,929,,
7002600000,Entitat Municipal Descentralitzada de Gerb,1990,322,,
4305550006,Ajuntament de Falset,2009,2864,,
1707080001,Ajuntament de Fontanilles,2021,157,88,69
0800180001,Ajuntament d'Abrera,2000,8177,,
8100750006,Consell Comarcal del Bages,1991,152177,,
0810170005,Ajuntament de l'Hospitalet de Llobregat,1999,247986,,
2510180001,Ajuntament de la Granadella,2020,716,,
4315540003,Ajuntament de Tortosa,1992,29616,,
2516360009,Ajuntament de la Coma i la Pedra,2003,242,0,0
4309390004,Ajuntament de Móra d'Ebre,2020,5695,,
0801090004,Ajuntament d'Artés,2007,5179,2606,2573
1712540003,Ajuntament de Pardines,2004,154,,
2524770005,Ajuntament de Vilamòs,1992,118,,
8103850006,Consell Comarcal de l'Urgell,1991,29789,,
2502730008,Ajuntament d'Anglesola,2021,1356,686,670
0808320002,Ajuntament de Folgueroles,1998,1404,,
0816720002,Ajuntament de Polinyà,2005,6428,3290,3138
0815210007,Ajuntament d'Orpí,2013,135,76,59
2519240003,Ajuntament de Sant Guim de Freixenet,2004,1071,,
0816910007,Ajuntament del Prat de Llobregat,1991,64321,,
0814300000,Ajuntament d'Òdena,1993,2549,,
0805560009,Ajuntament de Castellcir,1995,274,,
0810690004,Ajuntament de Llinars del Vallès,2019,9938,,
0801740003,Ajuntament de Balenyà,2014,3724,1870,1854
4302870005,Ajuntament de la Bisbal del Penedès,1992,1425,,
0803480001,Ajuntament de Calders,1996,647,,
0822480001,Ajuntament de Sant Martí de Centelles,2012,1098,,
0827980001,Ajuntament de Terrassa,2018,218535,107540,110995
1717140003,Ajuntament de Sant Llorenç de la Muga,2006,196,,
2507530008,Ajuntament de Clariana de Cardener,2000,145,,
0804620002,Ajuntament de Cardedeu,2014,17698,8712,8986
4311910007,Ajuntament de Puigpelat,1998,539,,
1700840003,Ajuntament d'Anglès,1995,5132,,
0820680001,Ajuntament de Sant Cugat Sesgarrigues,2004,843,,
1704700000,Ajuntament de Castelló d'Empúries,2018,10820,5495,5325
2520220002,Ajuntament de Senterada,2018,139,80,59
1716420002,Ajuntament de Sant Hilari Sacalm,2011,5724,2939,2785
2517060009,Ajuntament de Bellaguarda,1996,366,,
1701950006,Ajuntament de Besalú,2019,2492,,
2509970005,Ajuntament de Golmés,1995,1328,,
2505570005,Ajuntament de Biosca,2010,216,,
1703290004,Ajuntament de Cadaqués,2005,2623,1266,1357
2523320002,Ajuntament de Torre-serona,2018,386,202,184
1714790004,Ajuntament de Ripoll,2017,10611,5236,5375
8101730008,Consell Comarcal del Garraf,1998,96032,,
4304020002,Ajuntament de Capçanes,1996,409,,
8102650006,Consell Comarcal del Pallars Sobirà,2021,7101,3641,3460
4315080001,Ajuntament de Tivissa,2005,1789,900,889
7002440003,Entitat Municipal Descentralitzada de Fontllonga i Ametlla,2017,72,38,37
1718050006,Ajuntament de Santa Coloma de Farners,2008,11412,5889,5523
1722880001,Ajuntament de Vilanant,2000,308,,
0804780001,Ajuntament de Cardona,1999,5677,,
1715180001,Ajuntament de Riumors,1995,201,,
1704990004,Ajuntament de Celrà,2000,2635,,
0826520002,Ajuntament de Sant Vicenç de Torelló,2007,1958,938,1020
2523320002,Ajuntament de Torre-serona,2012,356,,
4317630008,Ajuntament de Vimbodí i Poblet,2010,1038,,
0830080001,Ajuntament de Viladecavalls,2014,7395,3705,3690
0821530008,Ajuntament de Sant Hipòlit de Voltregà,1992,2989,,
0820800000,Ajuntament de Sant Esteve Sesrovires,2001,5314,,
4302130008,Ajuntament de Barberà de la Conca,1990,439,,
8103790004,Consell Comarcal de la Terra Alta,1995,12801,,
1717880001,Ajuntament de Sant Pere Pescador,2003,1604,0,0
0828610007,Ajuntament de la Torre de Claramunt,2019,3714,,
0824230008,Ajuntament de Marganell,2005,275,122,153
