Àmbit territorial,Codi territorial,Nom territori,Any,Període,Habitatges,Renda,Tram de preus
Municipi,08141,Navàs,2014,gener-desembre,90,330.24,<= 350 euros/mes
Municipi,08140,Navarcles,2014,gener-desembre,111,338.69,<= 350 euros/mes
Municipi,25025,Naut Aran,2014,gener-desembre,15,551.73,> 500 i <= 650 euros/mes
Municipi,25145,Nalec,2014,gener-desembre,2,,> 350 i <= 500 euros/mes
Municipi,08139,Mura,2014,gener-desembre,6,470.00,> 350 i <= 500 euros/mes
Municipi,08129,Muntanyola,2014,gener-desembre,4,,> 500 i <= 650 euros/mes
Municipi,43095,"Morell, el",2014,gener-desembre,76,378.49,> 350 i <= 500 euros/mes
Municipi,43094,Móra la Nova,2014,gener-desembre,19,272.71,<= 350 euros/mes
Municipi,43093,Móra d'Ebre,2014,gener-desembre,59,301.51,<= 350 euros/mes
Municipi,08137,Montseny,2014,gener-desembre,7,395.71,> 350 i <= 500 euros/mes
Municipi,43092,Mont-roig del Camp,2014,gener-desembre,127,399.91,> 350 i <= 500 euros/mes
Municipi,17110,Mont-ras,2014,gener-desembre,4,,> 350 i <= 500 euros/mes
Municipi,08136,Montornès del Vallès,2014,gener-desembre,310,495.66,> 350 i <= 500 euros/mes
Municipi,08135,Montmeló,2014,gener-desembre,125,443.37,> 350 i <= 500 euros/mes
Municipi,43090,"Montmell, el",2014,gener-desembre,11,389.55,> 350 i <= 500 euros/mes
Municipi,08132,Montmajor,2014,gener-desembre,3,,<= 350 euros/mes
Municipi,08126,Montgat,2014,gener-desembre,203,670.81,> 650 euros/mes
Municipi,25138,Montgai,2014,gener-desembre,1,,<= 350 euros/mes
Municipi,43089,Montferri,2014,gener-desembre,2,,> 500 i <= 650 euros/mes
Municipi,25140,Montferrer i Castellbò,2014,gener-desembre,9,505.56,> 500 i <= 650 euros/mes
Municipi,08131,Montesquiu,2014,gener-desembre,42,318.05,<= 350 euros/mes
Municipi,25139,Montellà i Martinet,2014,gener-desembre,4,,> 500 i <= 650 euros/mes
Municipi,08130,Montclar,2014,gener-desembre,1,,> 350 i <= 500 euros/mes
Municipi,08125,Montcada i Reixac,2014,gener-desembre,461,505.68,> 500 i <= 650 euros/mes
Municipi,43088,Montbrió del Camp,2014,gener-desembre,54,370.87,> 350 i <= 500 euros/mes
Municipi,43086,Montblanc,2014,gener-desembre,104,345.96,<= 350 euros/mes
Municipi,17109,Montagut i Oix,2014,gener-desembre,15,449.33,> 350 i <= 500 euros/mes
Municipi,08127,Monistrol de Montserrat,2014,gener-desembre,69,335.94,<= 350 euros/mes
Municipi,08128,Monistrol de Calders,2014,gener-desembre,4,,<= 350 euros/mes
Municipi,17107,Molló,2014,gener-desembre,3,,> 350 i <= 500 euros/mes
Municipi,08124,Mollet del Vallès,2014,gener-desembre,861,477.55,> 350 i <= 500 euros/mes
Municipi,17106,Mollet de Peralada,2014,gener-desembre,3,,> 500 i <= 650 euros/mes
Municipi,25137,Mollerussa,2014,gener-desembre,341,319.45,<= 350 euros/mes
Municipi,08123,Molins de Rei,2014,gener-desembre,393,587.65,> 500 i <= 650 euros/mes
Municipi,43085,"Molar, el",2014,gener-desembre,1,,<= 350 euros/mes
Municipi,08138,Moià,2014,gener-desembre,157,367.08,> 350 i <= 500 euros/mes
Municipi,43084,Miravet,2014,gener-desembre,1,,<= 350 euros/mes
Municipi,25135,Miralcamp,2014,gener-desembre,2,,<= 350 euros/mes
Municipi,43083,"Milà, el",2014,gener-desembre,5,,> 350 i <= 500 euros/mes
Municipi,25134,Menàrguens,2014,gener-desembre,5,,<= 350 euros/mes
Municipi,08122,Mediona,2014,gener-desembre,19,396.84,> 350 i <= 500 euros/mes
Municipi,08121,Mataró,2014,gener-desembre,3418,484.05,> 350 i <= 500 euros/mes
Municipi,08120,Matadepera,2014,gener-desembre,120,856.40,> 650 euros/mes
Municipi,17101,Massanes,2014,gener-desembre,8,410.63,> 350 i <= 500 euros/mes
Municipi,43082,"Masroig, el",2014,gener-desembre,2,,<= 350 euros/mes
Municipi,08119,Masquefa,2014,gener-desembre,125,467.36,> 350 i <= 500 euros/mes
Municipi,43081,Maspujols,2014,gener-desembre,8,466.25,> 350 i <= 500 euros/mes
Municipi,43080,"Masó, la",2014,gener-desembre,4,,<= 350 euros/mes
Municipi,08118,"Masnou, el",2014,gener-desembre,500,672.09,> 650 euros/mes
Municipi,43079,Masllorenç,2014,gener-desembre,6,295.83,<= 350 euros/mes
Municipi,08117,"Masies de Voltregà, les",2014,gener-desembre,17,397.30,> 350 i <= 500 euros/mes
Municipi,08116,"Masies de Roda, les",2014,gener-desembre,2,,> 350 i <= 500 euros/mes
Municipi,17100,Masarac,2014,gener-desembre,4,,> 650 euros/mes
Municipi,08115,Martorelles,2014,gener-desembre,83,460.38,> 350 i <= 500 euros/mes
Municipi,08114,Martorell,2014,gener-desembre,375,454.57,> 350 i <= 500 euros/mes
Municipi,08242,Marganell,2014,gener-desembre,2,,<= 350 euros/mes
Municipi,43076,Marçà,2014,gener-desembre,8,288.75,<= 350 euros/mes
Municipi,08113,Manresa,2014,gener-desembre,1999,342.88,<= 350 euros/mes
Municipi,08112,Manlleu,2014,gener-desembre,342,348.46,<= 350 euros/mes
Municipi,08111,Malla,2014,gener-desembre,1,,> 500 i <= 650 euros/mes
Municipi,08110,Malgrat de Mar,2014,gener-desembre,297,453.69,> 350 i <= 500 euros/mes
Municipi,25133,Maials,2014,gener-desembre,1,,> 350 i <= 500 euros/mes
Municipi,17098,Maià de Montcal,2014,gener-desembre,6,508.33,> 500 i <= 650 euros/mes
Municipi,17097,Madremanya,2014,gener-desembre,2,,> 350 i <= 500 euros/mes
Municipi,17103,Maçanet de la Selva,2014,gener-desembre,67,465.04,> 350 i <= 500 euros/mes
Municipi,17102,Maçanet de Cabrenys,2014,gener-desembre,5,,> 350 i <= 500 euros/mes
Municipi,08109,Lluçà,2014,gener-desembre,1,,> 500 i <= 650 euros/mes
Municipi,17096,"Llosses, les",2014,gener-desembre,2,,> 350 i <= 500 euros/mes
Municipi,17095,Lloret de Mar,2014,gener-desembre,610,437.49,> 350 i <= 500 euros/mes
Municipi,43074,Llorenç del Penedès,2014,gener-desembre,21,428.92,> 350 i <= 500 euros/mes
Municipi,17094,Llívia,2014,gener-desembre,19,414.39,> 350 i <= 500 euros/mes
Municipi,08106,Llinars del Vallès,2014,gener-desembre,136,503.48,> 500 i <= 650 euros/mes
Municipi,08108,Lliçà de Vall,2014,gener-desembre,41,663.52,> 650 euros/mes
Municipi,08107,Lliçà d'Amunt,2014,gener-desembre,103,579.15,> 500 i <= 650 euros/mes
Municipi,17093,Llers,2014,gener-desembre,11,533.26,> 500 i <= 650 euros/mes
Municipi,25120,Lleida,2014,gener-desembre,2404,375.19,> 350 i <= 500 euros/mes
Municipi,25126,Llavorsí,2014,gener-desembre,9,311.11,<= 350 euros/mes
Municipi,17092,Llançà,2014,gener-desembre,77,419.99,> 350 i <= 500 euros/mes
Municipi,17090,Llambilles,2014,gener-desembre,1,,> 650 euros/mes
Municipi,17089,Llagostera,2014,gener-desembre,157,363.51,> 350 i <= 500 euros/mes
Municipi,08105,"Llagosta, la",2014,gener-desembre,175,462.93,> 350 i <= 500 euros/mes
Municipi,25123,Lladorre,2014,gener-desembre,1,,> 500 i <= 650 euros/mes
Municipi,17088,Lladó,2014,gener-desembre,8,503.75,> 500 i <= 650 euros/mes
Municipi,08104,"Llacuna, la",2014,gener-desembre,3,,<= 350 euros/mes
Municipi,25122,Linyola,2014,gener-desembre,21,250.38,<= 350 euros/mes
Municipi,25121,Les,2014,gener-desembre,3,,> 350 i <= 500 euros/mes
Municipi,25119,Juneda,2014,gener-desembre,16,286.25,<= 350 euros/mes
Municipi,25118,Juncosa,2014,gener-desembre,2,,> 350 i <= 500 euros/mes
Municipi,17087,Juià,2014,gener-desembre,2,,> 650 euros/mes
Municipi,08103,Jorba,2014,gener-desembre,10,333.00,<= 350 euros/mes
Municipi,17086,"Jonquera, la",2014,gener-desembre,158,419.59,> 350 i <= 500 euros/mes
Municipi,17085,Jafre,2014,gener-desembre,2,,> 500 i <= 650 euros/mes
Municipi,25113,Ivars d'Urgell,2014,gener-desembre,15,310.33,<= 350 euros/mes
Municipi,17084,Isòvol,2014,gener-desembre,7,583.33,> 500 i <= 650 euros/mes
Municipi,25115,Isona i Conca Dellà,2014,gener-desembre,1,,<= 350 euros/mes
Municipi,08102,Igualada,2014,gener-desembre,890,327.07,<= 350 euros/mes
Municipi,17083,Hostalric,2014,gener-desembre,82,398.65,> 350 i <= 500 euros/mes
Municipi,08162,"Hostalets de Pierola, els",2014,gener-desembre,29,435.34,> 350 i <= 500 euros/mes
Municipi,08101,"Hospitalet de Llobregat, l'",2014,gener-desembre,6268,504.44,> 500 i <= 650 euros/mes
Municipi,43071,Horta de Sant Joan,2014,gener-desembre,18,186.07,<= 350 euros/mes
Municipi,08100,Gurb,2014,gener-desembre,15,541.33,> 500 i <= 650 euros/mes
Municipi,25110,Guissona,2014,gener-desembre,129,333.92,<= 350 euros/mes
Municipi,25903,"Guingueta d'Àneu, la",2014,gener-desembre,1,,> 350 i <= 500 euros/mes
Municipi,25109,Guimerà,2014,gener-desembre,2,,<= 350 euros/mes
Municipi,17082,Guils de Cerdanya,2014,gener-desembre,3,,> 500 i <= 650 euros/mes
Municipi,08099,Guardiola de Berguedà,2014,gener-desembre,17,253.24,<= 350 euros/mes
Municipi,17081,Gualta,2014,gener-desembre,2,,> 650 euros/mes
Municipi,08097,Gualba,2014,gener-desembre,10,507.60,> 500 i <= 650 euros/mes
Municipi,08096,Granollers,2014,gener-desembre,1265,477.98,> 350 i <= 500 euros/mes
Municipi,25101,"Granadella, la",2014,gener-desembre,1,,<= 350 euros/mes
Municipi,08094,"Granada, la",2014,gener-desembre,32,371.24,> 350 i <= 500 euros/mes
Municipi,25100,Gósol,2014,gener-desembre,3,,> 350 i <= 500 euros/mes
Municipi,17080,Gombrèn,2014,gener-desembre,2,,> 350 i <= 500 euros/mes
Municipi,25099,Golmés,2014,gener-desembre,7,347.14,<= 350 euros/mes
Municipi,43068,Godall,2014,gener-desembre,1,,<= 350 euros/mes
Municipi,08092,Gironella,2014,gener-desembre,46,258.12,<= 350 euros/mes
Municipi,17079,Girona,2014,gener-desembre,3618,466.02,> 350 i <= 500 euros/mes
Municipi,25912,Gimenells i el Pla de la Font,2014,gener-desembre,1,,<= 350 euros/mes
Municipi,17078,Ger,2014,gener-desembre,6,511.67,> 500 i <= 650 euros/mes
Municipi,08091,Gelida,2014,gener-desembre,165,413.85,> 350 i <= 500 euros/mes
Municipi,08089,Gavà,2014,gener-desembre,585,686.77,> 650 euros/mes
Municipi,17077,Garriguella,2014,gener-desembre,10,629.50,> 500 i <= 650 euros/mes
Municipi,17076,Garrigoles,2014,gener-desembre,4,,> 650 euros/mes
Municipi,17075,Garrigàs,2014,gener-desembre,8,591.02,> 500 i <= 650 euros/mes
Municipi,08088,"Garriga, la",2014,gener-desembre,376,526.31,> 500 i <= 650 euros/mes
Municipi,43065,Garcia,2014,gener-desembre,1,,<= 350 euros/mes
Municipi,43064,Gandesa,2014,gener-desembre,11,221.73,<= 350 euros/mes
Municipi,08087,Gallifa,2014,gener-desembre,1,,> 500 i <= 650 euros/mes
Municipi,25096,"Fuliola, la",2014,gener-desembre,6,260.23,<= 350 euros/mes
Municipi,08086,"Franqueses del Vallès, les",2014,gener-desembre,472,495.36,> 350 i <= 500 euros/mes
Municipi,17074,Fortià,2014,gener-desembre,4,,> 350 i <= 500 euros/mes
Municipi,17073,Fornells de la Selva,2014,gener-desembre,24,622.29,> 500 i <= 650 euros/mes
Municipi,17902,Forallac,2014,gener-desembre,25,505.60,> 500 i <= 650 euros/mes
Municipi,08085,Font-rubí,2014,gener-desembre,7,394.29,> 350 i <= 500 euros/mes
Municipi,17071,Fontcoberta,2014,gener-desembre,4,,> 350 i <= 500 euros/mes
Municipi,17069,Fontanals de Cerdanya,2014,gener-desembre,8,585.63,> 500 i <= 650 euros/mes
Municipi,08084,Fonollosa,2014,gener-desembre,5,,> 500 i <= 650 euros/mes
Municipi,08083,Folgueroles,2014,gener-desembre,20,405.10,> 350 i <= 500 euros/mes
Municipi,17068,Foixà,2014,gener-desembre,3,,> 500 i <= 650 euros/mes
Municipi,08081,Fogars de Montclús,2014,gener-desembre,2,,<= 350 euros/mes
Municipi,08082,Fogars de la Selva,2014,gener-desembre,10,581.50,> 500 i <= 650 euros/mes
Municipi,25092,"Floresta, la",2014,gener-desembre,11,496.82,> 350 i <= 500 euros/mes
Municipi,43060,Flix,2014,gener-desembre,11,296.36,<= 350 euros/mes
Municipi,17067,Flaçà,2014,gener-desembre,11,376.36,> 350 i <= 500 euros/mes
Municipi,43059,Figuerola del Camp,2014,gener-desembre,3,,> 350 i <= 500 euros/mes
Municipi,17066,Figueres,2014,gener-desembre,1654,404.70,> 350 i <= 500 euros/mes
Municipi,08134,Figaró-Montmany,2014,gener-desembre,30,399.76,> 350 i <= 500 euros/mes
Municipi,43056,"Fatarella, la",2014,gener-desembre,1,,<= 350 euros/mes
Municipi,17005,"Far d'Empordà, el",2014,gener-desembre,4,,> 500 i <= 650 euros/mes
Municipi,43055,Falset,2014,gener-desembre,38,337.42,<= 350 euros/mes
Municipi,25086,Esterri d'Àneu,2014,gener-desembre,10,296.50,<= 350 euros/mes
Municipi,08079,"Estany, l'",2014,gener-desembre,5,,> 350 i <= 500 euros/mes
Municipi,25088,Estamariu,2014,gener-desembre,1,,> 350 i <= 500 euros/mes
Municipi,08254,"Esquirol, l'",2014,gener-desembre,29,363.58,> 350 i <= 500 euros/mes
Municipi,08078,"Espunyola, l'",2014,gener-desembre,2,,<= 350 euros/mes
Municipi,17065,Esponellà,2014,gener-desembre,2,,> 350 i <= 500 euros/mes
Municipi,17064,Espolla,2014,gener-desembre,2,,> 350 i <= 500 euros/mes
Municipi,08077,Esplugues de Llobregat,2014,gener-desembre,692,636.51,> 500 i <= 650 euros/mes
Municipi,43054,"Espluga de Francolí, l'",2014,gener-desembre,17,338.82,<= 350 euros/mes
Municipi,17063,Espinelves,2014,gener-desembre,6,379.17,> 350 i <= 500 euros/mes
Municipi,08076,Esparreguera,2014,gener-desembre,316,461.40,> 350 i <= 500 euros/mes
Municipi,17062,"Escala, l'",2014,gener-desembre,137,463.48,> 350 i <= 500 euros/mes
Municipi,43053,Duesaigües,2014,gener-desembre,1,,<= 350 euros/mes
Municipi,08075,Dosrius,2014,gener-desembre,93,676.69,> 650 euros/mes
Municipi,43901,Deltebre,2014,gener-desembre,76,282.58,<= 350 euros/mes
Municipi,17061,Das,2014,gener-desembre,6,719.33,> 650 euros/mes
Municipi,17060,Darnius,2014,gener-desembre,8,455.63,> 350 i <= 500 euros/mes
Municipi,43051,Cunit,2014,gener-desembre,210,443.46,> 350 i <= 500 euros/mes
Municipi,25079,Cubells,2014,gener-desembre,1,,> 350 i <= 500 euros/mes
Municipi,08074,Cubelles,2014,gener-desembre,272,529.70,> 500 i <= 650 euros/mes
Municipi,17901,"Cruïlles, Monells i Sant Sadurní de l'Heura",2014,gener-desembre,6,497.33,> 350 i <= 500 euros/mes
Municipi,17058,Crespià,2014,gener-desembre,2,,> 350 i <= 500 euros/mes
Municipi,43050,Creixell,2014,gener-desembre,59,457.54,> 350 i <= 500 euros/mes
Municipi,43049,Cornudella de Montsant,2014,gener-desembre,4,,> 650 euros/mes
Municipi,17056,Cornellà del Terri,2014,gener-desembre,15,432.33,> 350 i <= 500 euros/mes
Municipi,08073,Cornellà de Llobregat,2014,gener-desembre,1426,513.75,> 500 i <= 650 euros/mes
Municipi,17057,Corçà,2014,gener-desembre,16,528.13,> 500 i <= 650 euros/mes
Municipi,25078,Corbins,2014,gener-desembre,1,,> 350 i <= 500 euros/mes
Municipi,08072,Corbera de Llobregat,2014,gener-desembre,318,552.08,> 500 i <= 650 euros/mes
Municipi,43047,Constantí,2014,gener-desembre,80,294.87,<= 350 euros/mes
Municipi,25163,"Coma i la Pedra, la",2014,gener-desembre,3,,<= 350 euros/mes
Municipi,08070,Collsuspina,2014,gener-desembre,2,,> 500 i <= 650 euros/mes
Municipi,43045,Colldejou,2014,gener-desembre,2,,<= 350 euros/mes
Municipi,08069,Collbató,2014,gener-desembre,31,628.55,> 500 i <= 650 euros/mes
Municipi,25077,Coll de Nargó,2014,gener-desembre,1,,<= 350 euros/mes
Municipi,17054,Colera,2014,gener-desembre,13,376.27,> 350 i <= 500 euros/mes
Municipi,25075,Clariana de Cardener,2014,gener-desembre,1,,> 500 i <= 650 euros/mes
Municipi,25074,Ciutadilla,2014,gener-desembre,1,,<= 350 euros/mes
Municipi,17051,Cistella,2014,gener-desembre,4,,> 350 i <= 500 euros/mes
Municipi,17050,Cervià de Ter,2014,gener-desembre,8,440.63,> 350 i <= 500 euros/mes
Municipi,25073,Cervià de les Garrigues,2014,gener-desembre,3,,> 350 i <= 500 euros/mes
Municipi,25072,Cervera,2014,gener-desembre,130,274.01,<= 350 euros/mes
Municipi,08068,Cervelló,2014,gener-desembre,116,656.72,> 650 euros/mes
Municipi,08266,Cerdanyola del Vallès,2014,gener-desembre,881,581.14,> 500 i <= 650 euros/mes
Municipi,08268,Cercs,2014,gener-desembre,9,266.67,<= 350 euros/mes
Municipi,08067,Centelles,2014,gener-desembre,164,386.73,> 350 i <= 500 euros/mes
Municipi,17049,Celrà,2014,gener-desembre,96,477.81,> 350 i <= 500 euros/mes
Municipi,17189,"Cellera de Ter, la",2014,gener-desembre,9,337.22,<= 350 euros/mes
Municipi,43043,"Catllar, el",2014,gener-desembre,26,487.50,> 350 i <= 500 euros/mes
Municipi,08066,Castellví de Rosanes,2014,gener-desembre,9,516.11,> 500 i <= 650 euros/mes
Municipi,08065,Castellví de la Marca,2014,gener-desembre,10,303.00,<= 350 euros/mes
Municipi,43042,Castellvell del Camp,2014,gener-desembre,12,535.83,> 500 i <= 650 euros/mes
Municipi,08064,Castellterçol,2014,gener-desembre,48,388.23,> 350 i <= 500 euros/mes
Municipi,25070,Castellserà,2014,gener-desembre,3,,<= 350 euros/mes
Municipi,17048,Castell-Platja d'Aro,2014,gener-desembre,108,484.33,> 350 i <= 500 euros/mes
Municipi,08063,Castellolí,2014,gener-desembre,3,,> 500 i <= 650 euros/mes
Municipi,17047,Castelló d'Empúries,2014,gener-desembre,125,455.88,> 350 i <= 500 euros/mes
Municipi,25068,Castellnou de Seana,2014,gener-desembre,2,,<= 350 euros/mes
Municipi,08062,Castellnou de Bages,2014,gener-desembre,3,,> 650 euros/mes
Municipi,08061,Castellgalí,2014,gener-desembre,26,463.53,> 350 i <= 500 euros/mes
Municipi,08059,Castellfollit del Boix,2014,gener-desembre,5,,> 350 i <= 500 euros/mes
Municipi,08060,Castellfollit de Riubregós,2014,gener-desembre,1,,<= 350 euros/mes
Municipi,17046,Castellfollit de la Roca,2014,gener-desembre,15,289.13,<= 350 euros/mes
Municipi,08058,Castellet i la Gornal,2014,gener-desembre,17,464.68,> 350 i <= 500 euros/mes
Municipi,08056,Castelldefels,2014,gener-desembre,1198,763.21,> 650 euros/mes
Municipi,25067,Castelldans,2014,gener-desembre,2,,<= 350 euros/mes
Municipi,08055,Castellcir,2014,gener-desembre,10,475.00,> 350 i <= 500 euros/mes
Municipi,08054,Castellbisbal,2014,gener-desembre,136,569.67,> 500 i <= 650 euros/mes
Municipi,08053,Castellbell i el Vilar,2014,gener-desembre,59,392.27,> 350 i <= 500 euros/mes
Municipi,08051,Castellar del Vallès,2014,gener-desembre,347,526.99,> 500 i <= 650 euros/mes
Municipi,08049,Casserres,2014,gener-desembre,8,272.50,<= 350 euros/mes
Municipi,17044,Cassà de la Selva,2014,gener-desembre,145,427.00,> 350 i <= 500 euros/mes
Municipi,43041,Caseres,2014,gener-desembre,1,,<= 350 euros/mes
Municipi,08048,Carme,2014,gener-desembre,7,352.86,> 350 i <= 500 euros/mes
Municipi,08047,Cardona,2014,gener-desembre,37,268.62,<= 350 euros/mes
Municipi,08046,Cardedeu,2014,gener-desembre,408,495.68,> 350 i <= 500 euros/mes
Municipi,08045,Capolat,2014,gener-desembre,2,,> 500 i <= 650 euros/mes
Municipi,17042,Capmany,2014,gener-desembre,11,405.00,> 350 i <= 500 euros/mes
Municipi,08044,Capellades,2014,gener-desembre,91,359.98,> 350 i <= 500 euros/mes
Municipi,43040,Capçanes,2014,gener-desembre,3,,<= 350 euros/mes
Municipi,08043,Canyelles,2014,gener-desembre,14,571.21,> 500 i <= 650 euros/mes
Municipi,17041,Cantallops,2014,gener-desembre,8,437.50,> 350 i <= 500 euros/mes
Municipi,08042,Cànoves i Samalús,2014,gener-desembre,13,632.31,> 500 i <= 650 euros/mes
Municipi,08041,Canovelles,2014,gener-desembre,257,420.69,> 350 i <= 500 euros/mes
Municipi,43907,"Canonja, la",2014,gener-desembre,99,394.04,> 350 i <= 500 euros/mes
Municipi,08040,Canet de Mar,2014,gener-desembre,257,489.76,> 350 i <= 500 euros/mes
Municipi,17040,Canet d'Adri,2014,gener-desembre,4,,> 650 euros/mes
Municipi,17039,Camprodon,2014,gener-desembre,14,329.29,<= 350 euros/mes
Municipi,17038,Campllong,2014,gener-desembre,6,541.11,> 500 i <= 650 euros/mes
Municipi,08039,Campins,2014,gener-desembre,11,510.45,> 500 i <= 650 euros/mes
Municipi,17036,Campdevànol,2014,gener-desembre,28,389.29,> 350 i <= 500 euros/mes
Municipi,17035,Camós,2014,gener-desembre,2,,> 500 i <= 650 euros/mes
Municipi,43038,Cambrils,2014,gener-desembre,496,460.61,> 350 i <= 500 euros/mes
Municipi,43903,Camarles,2014,gener-desembre,16,254.66,<= 350 euros/mes
Municipi,25062,Camarasa,2014,gener-desembre,3,,<= 350 euros/mes
Municipi,17034,Calonge i Sant Antoni,2014,gener-desembre,119,470.32,> 350 i <= 500 euros/mes
Municipi,08036,Calonge de Segarra,2014,gener-desembre,1,,> 350 i <= 500 euros/mes
Municipi,08038,Callús,2014,gener-desembre,60,334.36,<= 350 euros/mes
Municipi,08037,Calldetenes,2014,gener-desembre,41,415.24,> 350 i <= 500 euros/mes
Municipi,08035,Calella,2014,gener-desembre,643,448.96,> 350 i <= 500 euros/mes
Municipi,08032,Caldes d'Estrac,2014,gener-desembre,64,629.06,> 500 i <= 650 euros/mes
Municipi,08033,Caldes de Montbui,2014,gener-desembre,384,513.26,> 500 i <= 650 euros/mes
Municipi,17033,Caldes de Malavella,2014,gener-desembre,104,502.87,> 500 i <= 650 euros/mes
Municipi,08034,Calders,2014,gener-desembre,8,401.25,> 350 i <= 500 euros/mes
Municipi,43037,Calafell,2014,gener-desembre,454,436.37,> 350 i <= 500 euros/mes
Municipi,08031,Calaf,2014,gener-desembre,43,235.09,<= 350 euros/mes
Municipi,17032,Cadaqués,2014,gener-desembre,53,564.66,> 500 i <= 650 euros/mes
Municipi,08030,Cabrils,2014,gener-desembre,105,987.19,> 650 euros/mes
Municipi,08029,Cabrera de Mar,2014,gener-desembre,62,749.98,> 650 euros/mes
Municipi,08028,Cabrera d'Anoia,2014,gener-desembre,8,496.88,> 350 i <= 500 euros/mes
Municipi,43036,Cabra del Camp,2014,gener-desembre,10,317.20,<= 350 euros/mes
Municipi,08027,"Cabanyes, les",2014,gener-desembre,8,453.88,> 350 i <= 500 euros/mes
Municipi,17030,Cabanes,2014,gener-desembre,9,508.33,> 500 i <= 650 euros/mes
Municipi,25060,Cabanabona,2014,gener-desembre,1,,<= 350 euros/mes
Municipi,43035,Cabacés,2014,gener-desembre,4,,> 350 i <= 500 euros/mes
Municipi,17028,Brunyola i Sant Martí Sapresa,2014,gener-desembre,5,,> 350 i <= 500 euros/mes
Municipi,08025,"Bruc, el",2014,gener-desembre,21,567.62,> 500 i <= 650 euros/mes
Municipi,17027,Breda,2014,gener-desembre,48,389.38,> 350 i <= 500 euros/mes
